"DataSet","Rep","Fold","PT","Pos_tst"
"Wheat_2_AL",1,5,5,269
"Wheat_2_AL",1,5,5,273
"Wheat_2_AL",1,5,5,282
"Wheat_2_AL",1,5,5,307
"Wheat_2_AL",1,5,5,308
"Wheat_2_AL",1,5,5,317
"Wheat_2_AL",1,5,5,321
"Wheat_2_AL",1,5,5,341
"Wheat_2_AL",1,5,5,342
"Wheat_2_AL",1,5,5,348
"Wheat_2_AL",1,5,5,349
"Wheat_2_AL",1,5,5,358
"Wheat_2_AL",1,5,5,371
"Wheat_2_AL",1,5,5,375
"Wheat_2_AL",1,5,5,376
"Wheat_2_AL",1,5,5,380
"Wheat_2_AL",1,5,5,387
"Wheat_2_AL",1,5,5,398
"Wheat_2_AL",1,5,5,404
"Wheat_2_AL",1,5,5,408
"Wheat_2_AL",1,5,5,409
"Wheat_2_AL",1,5,5,411
"Wheat_2_AL",1,5,5,420
"Wheat_2_AL",1,5,5,421
"Wheat_2_AL",1,5,5,424
"Wheat_2_AL",1,5,5,430
"Wheat_2_AL",1,5,5,442
"Wheat_2_AL",1,5,5,443
"Wheat_2_AL",1,5,5,457
"Wheat_2_AL",1,5,5,475
"Wheat_2_AL",1,5,5,490
"Wheat_2_AL",1,5,5,494
"Wheat_2_AL",1,5,5,495
"Wheat_2_AL",1,5,5,500
"Wheat_2_AL",1,5,5,503
"Wheat_2_AL",1,5,5,507
"Wheat_2_AL",1,5,5,513
"Wheat_2_AL",1,5,5,515
"Wheat_2_AL",1,5,5,517
"Wheat_2_AL",1,5,5,521
"Wheat_2_AL",1,5,5,525
"Wheat_2_AL",1,5,5,527
"Wheat_2_AL",1,5,5,529
"Wheat_2_AL",1,5,5,532
"Wheat_2_AL",1,5,5,553
"Wheat_2_AL",1,5,5,554
"Wheat_2_AL",1,5,5,581
"Wheat_2_AL",1,5,5,616
"Wheat_2_AL",1,5,5,618
"Wheat_2_AL",1,5,5,641
"Wheat_2_AL",1,5,5,644
"Wheat_2_AL",1,5,5,650
"Wheat_2_AL",1,5,5,654
"Wheat_2_AL",1,5,5,667
"Wheat_2_AL",1,5,5,679
"Wheat_2_AL",1,5,5,697
"Wheat_2_AL",1,5,5,698
"Wheat_2_AL",1,5,5,702
"Wheat_2_AL",1,5,5,728
"Wheat_2_AL",1,5,5,735
"Wheat_2_AL",1,5,5,784
"Wheat_2_AL",1,5,5,786
"Wheat_2_AL",1,5,5,850
"Wheat_2_AL",1,5,5,862
"Wheat_2_AL",1,5,5,879
"Wheat_2_AL",1,5,5,888
"Wheat_2_AL",1,5,5,898
"Wheat_2_AL",1,5,5,904
"Wheat_2_AL",1,5,5,906
"Wheat_2_AL",1,5,5,911
"Wheat_2_AL",1,5,5,937
"Wheat_2_AL",1,5,5,941
"Wheat_2_AL",1,5,5,974
"Wheat_2_AL",1,5,5,975
"Wheat_2_AL",1,5,5,977
"Wheat_2_AL",1,5,5,997
"Wheat_2_AL",1,5,5,1003
"Wheat_2_AL",1,5,5,1007
"Wheat_2_AL",1,5,5,1020
"Wheat_2_AL",1,5,5,1040
"Wheat_2_AL",1,5,5,1053
"Wheat_2_AL",1,5,5,1055
"Wheat_2_AL",1,5,5,1092
"Wheat_2_AL",1,5,5,1106
"Wheat_2_AL",1,5,5,1115
"Wheat_2_AL",1,5,5,1135
"Wheat_2_AL",1,5,5,1158
"Wheat_2_AL",1,5,5,1207
"Wheat_2_AL",1,5,5,1208
"Wheat_2_AL",1,5,5,1212
"Wheat_2_AL",1,5,5,1224
"Wheat_2_AL",1,5,5,1253
"Wheat_2_AL",1,5,5,1259
"Wheat_2_AL",1,5,5,1266
"Wheat_2_AL",1,5,5,1267
"Wheat_2_AL",1,5,5,1272
"Wheat_2_AL",1,5,5,1277
"Wheat_2_AL",1,5,5,1280
"Wheat_2_AL",1,5,5,1286
"Wheat_2_AL",1,5,5,1310
"Wheat_2_AL",1,5,5,1341
"Wheat_2_AL",1,5,5,1348
"Wheat_2_AL",1,5,5,1350
"Wheat_2_AL",1,5,5,1356
"Wheat_2_AL",1,5,5,1374
"Wheat_2_AL",1,5,5,1376
"Wheat_2_AL",1,5,5,1377
"Wheat_2_AL",1,5,5,1387
"Wheat_2_AL",1,5,5,1400
"Wheat_2_AL",1,6,6,12
"Wheat_2_AL",1,6,6,16
"Wheat_2_AL",1,6,6,39
"Wheat_2_AL",1,6,6,40
"Wheat_2_AL",1,6,6,73
"Wheat_2_AL",1,6,6,76
"Wheat_2_AL",1,6,6,87
"Wheat_2_AL",1,6,6,91
"Wheat_2_AL",1,6,6,110
"Wheat_2_AL",1,6,6,116
"Wheat_2_AL",1,6,6,131
"Wheat_2_AL",1,6,6,179
"Wheat_2_AL",1,6,6,187
"Wheat_2_AL",1,6,6,204
"Wheat_2_AL",1,6,6,217
"Wheat_2_AL",1,6,6,218
"Wheat_2_AL",1,6,6,227
"Wheat_2_AL",1,6,6,231
"Wheat_2_AL",1,6,6,237
"Wheat_2_AL",1,6,6,248
"Wheat_2_AL",1,6,6,253
"Wheat_2_AL",1,6,6,263
"Wheat_2_AL",1,6,6,267
"Wheat_2_AL",1,6,6,270
"Wheat_2_AL",1,6,6,285
"Wheat_2_AL",1,6,6,289
"Wheat_2_AL",1,6,6,306
"Wheat_2_AL",1,6,6,310
"Wheat_2_AL",1,6,6,314
"Wheat_2_AL",1,6,6,316
"Wheat_2_AL",1,6,6,343
"Wheat_2_AL",1,6,6,344
"Wheat_2_AL",1,6,6,379
"Wheat_2_AL",1,6,6,390
"Wheat_2_AL",1,6,6,412
"Wheat_2_AL",1,6,6,437
"Wheat_2_AL",1,6,6,479
"Wheat_2_AL",1,6,6,491
"Wheat_2_AL",1,6,6,492
"Wheat_2_AL",1,6,6,514
"Wheat_2_AL",1,6,6,516
"Wheat_2_AL",1,6,6,524
"Wheat_2_AL",1,6,6,530
"Wheat_2_AL",1,6,6,539
"Wheat_2_AL",1,6,6,545
"Wheat_2_AL",1,6,6,548
"Wheat_2_AL",1,6,6,549
"Wheat_2_AL",1,6,6,557
"Wheat_2_AL",1,6,6,564
"Wheat_2_AL",1,6,6,579
"Wheat_2_AL",1,6,6,583
"Wheat_2_AL",1,6,6,596
"Wheat_2_AL",1,6,6,606
"Wheat_2_AL",1,6,6,610
"Wheat_2_AL",1,6,6,621
"Wheat_2_AL",1,6,6,630
"Wheat_2_AL",1,6,6,632
"Wheat_2_AL",1,6,6,640
"Wheat_2_AL",1,6,6,647
"Wheat_2_AL",1,6,6,652
"Wheat_2_AL",1,6,6,665
"Wheat_2_AL",1,6,6,671
"Wheat_2_AL",1,6,6,700
"Wheat_2_AL",1,6,6,703
"Wheat_2_AL",1,6,6,704
"Wheat_2_AL",1,6,6,725
"Wheat_2_AL",1,6,6,727
"Wheat_2_AL",1,6,6,730
"Wheat_2_AL",1,6,6,743
"Wheat_2_AL",1,6,6,752
"Wheat_2_AL",1,6,6,756
"Wheat_2_AL",1,6,6,760
"Wheat_2_AL",1,6,6,776
"Wheat_2_AL",1,6,6,787
"Wheat_2_AL",1,6,6,790
"Wheat_2_AL",1,6,6,805
"Wheat_2_AL",1,6,6,815
"Wheat_2_AL",1,6,6,821
"Wheat_2_AL",1,6,6,825
"Wheat_2_AL",1,6,6,828
"Wheat_2_AL",1,6,6,829
"Wheat_2_AL",1,6,6,839
"Wheat_2_AL",1,6,6,846
"Wheat_2_AL",1,6,6,861
"Wheat_2_AL",1,6,6,871
"Wheat_2_AL",1,6,6,905
"Wheat_2_AL",1,6,6,924
"Wheat_2_AL",1,6,6,934
"Wheat_2_AL",1,6,6,942
"Wheat_2_AL",1,6,6,946
"Wheat_2_AL",1,6,6,952
"Wheat_2_AL",1,6,6,968
"Wheat_2_AL",1,6,6,971
"Wheat_2_AL",1,6,6,973
"Wheat_2_AL",1,6,6,988
"Wheat_2_AL",1,6,6,995
"Wheat_2_AL",1,6,6,1022
"Wheat_2_AL",1,6,6,1024
"Wheat_2_AL",1,6,6,1026
"Wheat_2_AL",1,6,6,1037
"Wheat_2_AL",1,6,6,1045
"Wheat_2_AL",1,6,6,1060
"Wheat_2_AL",1,6,6,1063
"Wheat_2_AL",1,6,6,1073
"Wheat_2_AL",1,6,6,1079
"Wheat_2_AL",1,6,6,1080
"Wheat_2_AL",1,6,6,1091
"Wheat_2_AL",1,6,6,1093
"Wheat_2_AL",1,6,6,1114
"Wheat_2_AL",1,6,6,1119
"Wheat_2_AL",1,6,6,1124
"Wheat_2_AL",1,6,6,1131
"Wheat_2_AL",1,6,6,1134
"Wheat_2_AL",1,6,6,1139
"Wheat_2_AL",1,6,6,1146
"Wheat_2_AL",1,6,6,1151
"Wheat_2_AL",1,6,6,1159
"Wheat_2_AL",1,6,6,1177
"Wheat_2_AL",1,6,6,1179
"Wheat_2_AL",1,6,6,1180
"Wheat_2_AL",1,6,6,1189
"Wheat_2_AL",1,6,6,1206
"Wheat_2_AL",1,6,6,1214
"Wheat_2_AL",1,6,6,1223
"Wheat_2_AL",1,6,6,1237
"Wheat_2_AL",1,6,6,1275
"Wheat_2_AL",1,6,6,1276
"Wheat_2_AL",1,6,6,1278
"Wheat_2_AL",1,6,6,1297
"Wheat_2_AL",1,6,6,1322
"Wheat_2_AL",1,6,6,1329
"Wheat_2_AL",1,6,6,1333
"Wheat_2_AL",1,6,6,1334
"Wheat_2_AL",1,6,6,1335
"Wheat_2_AL",1,6,6,1336
"Wheat_2_AL",1,6,6,1347
"Wheat_2_AL",1,6,6,1354
"Wheat_2_AL",1,6,6,1361
"Wheat_2_AL",1,6,6,1371
"Wheat_2_AL",1,6,6,1380
"Wheat_2_AL",1,7,7,8
"Wheat_2_AL",1,7,7,10
"Wheat_2_AL",1,7,7,18
"Wheat_2_AL",1,7,7,24
"Wheat_2_AL",1,7,7,43
"Wheat_2_AL",1,7,7,47
"Wheat_2_AL",1,7,7,56
"Wheat_2_AL",1,7,7,64
"Wheat_2_AL",1,7,7,65
"Wheat_2_AL",1,7,7,74
"Wheat_2_AL",1,7,7,82
"Wheat_2_AL",1,7,7,83
"Wheat_2_AL",1,7,7,84
"Wheat_2_AL",1,7,7,94
"Wheat_2_AL",1,7,7,112
"Wheat_2_AL",1,7,7,113
"Wheat_2_AL",1,7,7,114
"Wheat_2_AL",1,7,7,118
"Wheat_2_AL",1,7,7,137
"Wheat_2_AL",1,7,7,139
"Wheat_2_AL",1,7,7,141
"Wheat_2_AL",1,7,7,144
"Wheat_2_AL",1,7,7,152
"Wheat_2_AL",1,7,7,161
"Wheat_2_AL",1,7,7,184
"Wheat_2_AL",1,7,7,185
"Wheat_2_AL",1,7,7,230
"Wheat_2_AL",1,7,7,238
"Wheat_2_AL",1,7,7,245
"Wheat_2_AL",1,7,7,246
"Wheat_2_AL",1,7,7,250
"Wheat_2_AL",1,7,7,255
"Wheat_2_AL",1,7,7,268
"Wheat_2_AL",1,7,7,293
"Wheat_2_AL",1,7,7,296
"Wheat_2_AL",1,7,7,320
"Wheat_2_AL",1,7,7,337
"Wheat_2_AL",1,7,7,345
"Wheat_2_AL",1,7,7,350
"Wheat_2_AL",1,7,7,352
"Wheat_2_AL",1,7,7,354
"Wheat_2_AL",1,7,7,355
"Wheat_2_AL",1,7,7,363
"Wheat_2_AL",1,7,7,365
"Wheat_2_AL",1,7,7,373
"Wheat_2_AL",1,7,7,374
"Wheat_2_AL",1,7,7,400
"Wheat_2_AL",1,7,7,410
"Wheat_2_AL",1,7,7,431
"Wheat_2_AL",1,7,7,453
"Wheat_2_AL",1,7,7,458
"Wheat_2_AL",1,7,7,464
"Wheat_2_AL",1,7,7,466
"Wheat_2_AL",1,7,7,499
"Wheat_2_AL",1,7,7,522
"Wheat_2_AL",1,7,7,533
"Wheat_2_AL",1,7,7,534
"Wheat_2_AL",1,7,7,541
"Wheat_2_AL",1,7,7,544
"Wheat_2_AL",1,7,7,558
"Wheat_2_AL",1,7,7,563
"Wheat_2_AL",1,7,7,567
"Wheat_2_AL",1,7,7,580
"Wheat_2_AL",1,7,7,585
"Wheat_2_AL",1,7,7,591
"Wheat_2_AL",1,7,7,604
"Wheat_2_AL",1,7,7,605
"Wheat_2_AL",1,7,7,613
"Wheat_2_AL",1,7,7,638
"Wheat_2_AL",1,7,7,651
"Wheat_2_AL",1,7,7,662
"Wheat_2_AL",1,7,7,682
"Wheat_2_AL",1,7,7,699
"Wheat_2_AL",1,7,7,706
"Wheat_2_AL",1,7,7,726
"Wheat_2_AL",1,7,7,729
"Wheat_2_AL",1,7,7,738
"Wheat_2_AL",1,7,7,761
"Wheat_2_AL",1,7,7,788
"Wheat_2_AL",1,7,7,793
"Wheat_2_AL",1,7,7,794
"Wheat_2_AL",1,7,7,800
"Wheat_2_AL",1,7,7,806
"Wheat_2_AL",1,7,7,820
"Wheat_2_AL",1,7,7,822
"Wheat_2_AL",1,7,7,833
"Wheat_2_AL",1,7,7,840
"Wheat_2_AL",1,7,7,860
"Wheat_2_AL",1,7,7,867
"Wheat_2_AL",1,7,7,877
"Wheat_2_AL",1,7,7,881
"Wheat_2_AL",1,7,7,882
"Wheat_2_AL",1,7,7,897
"Wheat_2_AL",1,7,7,907
"Wheat_2_AL",1,7,7,920
"Wheat_2_AL",1,7,7,928
"Wheat_2_AL",1,7,7,930
"Wheat_2_AL",1,7,7,936
"Wheat_2_AL",1,7,7,943
"Wheat_2_AL",1,7,7,949
"Wheat_2_AL",1,7,7,960
"Wheat_2_AL",1,7,7,985
"Wheat_2_AL",1,7,7,986
"Wheat_2_AL",1,7,7,998
"Wheat_2_AL",1,7,7,1012
"Wheat_2_AL",1,7,7,1057
"Wheat_2_AL",1,7,7,1066
"Wheat_2_AL",1,7,7,1077
"Wheat_2_AL",1,7,7,1078
"Wheat_2_AL",1,7,7,1121
"Wheat_2_AL",1,7,7,1133
"Wheat_2_AL",1,7,7,1154
"Wheat_2_AL",1,7,7,1167
"Wheat_2_AL",1,7,7,1183
"Wheat_2_AL",1,7,7,1192
"Wheat_2_AL",1,7,7,1209
"Wheat_2_AL",1,7,7,1221
"Wheat_2_AL",1,7,7,1226
"Wheat_2_AL",1,7,7,1232
"Wheat_2_AL",1,7,7,1244
"Wheat_2_AL",1,7,7,1245
"Wheat_2_AL",1,7,7,1254
"Wheat_2_AL",1,7,7,1273
"Wheat_2_AL",1,7,7,1287
"Wheat_2_AL",1,7,7,1289
"Wheat_2_AL",1,7,7,1293
"Wheat_2_AL",1,7,7,1301
"Wheat_2_AL",1,7,7,1317
"Wheat_2_AL",1,7,7,1318
"Wheat_2_AL",1,7,7,1343
"Wheat_2_AL",1,7,7,1344
"Wheat_2_AL",1,7,7,1345
"Wheat_2_AL",1,7,7,1358
"Wheat_2_AL",1,7,7,1379
"Wheat_2_AL",1,7,7,1388
"Wheat_2_AL",1,7,7,1393
"Wheat_2_AL",1,7,7,1398
"Wheat_2_AL",1,7,7,1399
"Wheat_2_AL",1,7,7,1401
"Wheat_2_AL",1,7,7,1402
"Wheat_2_AL",1,8,8,19
"Wheat_2_AL",1,8,8,27
"Wheat_2_AL",1,8,8,45
"Wheat_2_AL",1,8,8,52
"Wheat_2_AL",1,8,8,54
"Wheat_2_AL",1,8,8,70
"Wheat_2_AL",1,8,8,78
"Wheat_2_AL",1,8,8,85
"Wheat_2_AL",1,8,8,93
"Wheat_2_AL",1,8,8,95
"Wheat_2_AL",1,8,8,107
"Wheat_2_AL",1,8,8,127
"Wheat_2_AL",1,8,8,132
"Wheat_2_AL",1,8,8,155
"Wheat_2_AL",1,8,8,156
"Wheat_2_AL",1,8,8,158
"Wheat_2_AL",1,8,8,162
"Wheat_2_AL",1,8,8,169
"Wheat_2_AL",1,8,8,172
"Wheat_2_AL",1,8,8,209
"Wheat_2_AL",1,8,8,214
"Wheat_2_AL",1,8,8,216
"Wheat_2_AL",1,8,8,228
"Wheat_2_AL",1,8,8,233
"Wheat_2_AL",1,8,8,244
"Wheat_2_AL",1,8,8,254
"Wheat_2_AL",1,8,8,260
"Wheat_2_AL",1,8,8,266
"Wheat_2_AL",1,8,8,277
"Wheat_2_AL",1,8,8,279
"Wheat_2_AL",1,8,8,280
"Wheat_2_AL",1,8,8,281
"Wheat_2_AL",1,8,8,300
"Wheat_2_AL",1,8,8,302
"Wheat_2_AL",1,8,8,305
"Wheat_2_AL",1,8,8,332
"Wheat_2_AL",1,8,8,347
"Wheat_2_AL",1,8,8,360
"Wheat_2_AL",1,8,8,382
"Wheat_2_AL",1,8,8,393
"Wheat_2_AL",1,8,8,407
"Wheat_2_AL",1,8,8,417
"Wheat_2_AL",1,8,8,418
"Wheat_2_AL",1,8,8,423
"Wheat_2_AL",1,8,8,445
"Wheat_2_AL",1,8,8,446
"Wheat_2_AL",1,8,8,454
"Wheat_2_AL",1,8,8,497
"Wheat_2_AL",1,8,8,504
"Wheat_2_AL",1,8,8,509
"Wheat_2_AL",1,8,8,511
"Wheat_2_AL",1,8,8,520
"Wheat_2_AL",1,8,8,535
"Wheat_2_AL",1,8,8,536
"Wheat_2_AL",1,8,8,542
"Wheat_2_AL",1,8,8,543
"Wheat_2_AL",1,8,8,546
"Wheat_2_AL",1,8,8,552
"Wheat_2_AL",1,8,8,560
"Wheat_2_AL",1,8,8,575
"Wheat_2_AL",1,8,8,586
"Wheat_2_AL",1,8,8,599
"Wheat_2_AL",1,8,8,620
"Wheat_2_AL",1,8,8,631
"Wheat_2_AL",1,8,8,635
"Wheat_2_AL",1,8,8,657
"Wheat_2_AL",1,8,8,664
"Wheat_2_AL",1,8,8,681
"Wheat_2_AL",1,8,8,684
"Wheat_2_AL",1,8,8,694
"Wheat_2_AL",1,8,8,709
"Wheat_2_AL",1,8,8,713
"Wheat_2_AL",1,8,8,716
"Wheat_2_AL",1,8,8,719
"Wheat_2_AL",1,8,8,731
"Wheat_2_AL",1,8,8,742
"Wheat_2_AL",1,8,8,750
"Wheat_2_AL",1,8,8,763
"Wheat_2_AL",1,8,8,764
"Wheat_2_AL",1,8,8,772
"Wheat_2_AL",1,8,8,778
"Wheat_2_AL",1,8,8,780
"Wheat_2_AL",1,8,8,785
"Wheat_2_AL",1,8,8,791
"Wheat_2_AL",1,8,8,792
"Wheat_2_AL",1,8,8,802
"Wheat_2_AL",1,8,8,810
"Wheat_2_AL",1,8,8,812
"Wheat_2_AL",1,8,8,823
"Wheat_2_AL",1,8,8,835
"Wheat_2_AL",1,8,8,849
"Wheat_2_AL",1,8,8,866
"Wheat_2_AL",1,8,8,931
"Wheat_2_AL",1,8,8,940
"Wheat_2_AL",1,8,8,953
"Wheat_2_AL",1,8,8,956
"Wheat_2_AL",1,8,8,961
"Wheat_2_AL",1,8,8,962
"Wheat_2_AL",1,8,8,963
"Wheat_2_AL",1,8,8,979
"Wheat_2_AL",1,8,8,989
"Wheat_2_AL",1,8,8,991
"Wheat_2_AL",1,8,8,999
"Wheat_2_AL",1,8,8,1005
"Wheat_2_AL",1,8,8,1008
"Wheat_2_AL",1,8,8,1023
"Wheat_2_AL",1,8,8,1028
"Wheat_2_AL",1,8,8,1038
"Wheat_2_AL",1,8,8,1056
"Wheat_2_AL",1,8,8,1062
"Wheat_2_AL",1,8,8,1069
"Wheat_2_AL",1,8,8,1072
"Wheat_2_AL",1,8,8,1086
"Wheat_2_AL",1,8,8,1089
"Wheat_2_AL",1,8,8,1090
"Wheat_2_AL",1,8,8,1098
"Wheat_2_AL",1,8,8,1099
"Wheat_2_AL",1,8,8,1117
"Wheat_2_AL",1,8,8,1118
"Wheat_2_AL",1,8,8,1120
"Wheat_2_AL",1,8,8,1128
"Wheat_2_AL",1,8,8,1144
"Wheat_2_AL",1,8,8,1147
"Wheat_2_AL",1,8,8,1175
"Wheat_2_AL",1,8,8,1193
"Wheat_2_AL",1,8,8,1219
"Wheat_2_AL",1,8,8,1225
"Wheat_2_AL",1,8,8,1228
"Wheat_2_AL",1,8,8,1246
"Wheat_2_AL",1,8,8,1251
"Wheat_2_AL",1,8,8,1257
"Wheat_2_AL",1,8,8,1264
"Wheat_2_AL",1,8,8,1279
"Wheat_2_AL",1,8,8,1320
"Wheat_2_AL",1,8,8,1330
"Wheat_2_AL",1,8,8,1339
"Wheat_2_AL",1,8,8,1363
"Wheat_2_AL",1,8,8,1366
"Wheat_2_AL",1,8,8,1384
"Wheat_2_AL",1,8,8,1394
"Wheat_2_AL",1,9,9,13
"Wheat_2_AL",1,9,9,21
"Wheat_2_AL",1,9,9,28
"Wheat_2_AL",1,9,9,50
"Wheat_2_AL",1,9,9,86
"Wheat_2_AL",1,9,9,90
"Wheat_2_AL",1,9,9,92
"Wheat_2_AL",1,9,9,98
"Wheat_2_AL",1,9,9,117
"Wheat_2_AL",1,9,9,122
"Wheat_2_AL",1,9,9,129
"Wheat_2_AL",1,9,9,143
"Wheat_2_AL",1,9,9,153
"Wheat_2_AL",1,9,9,159
"Wheat_2_AL",1,9,9,160
"Wheat_2_AL",1,9,9,170
"Wheat_2_AL",1,9,9,180
"Wheat_2_AL",1,9,9,198
"Wheat_2_AL",1,9,9,201
"Wheat_2_AL",1,9,9,207
"Wheat_2_AL",1,9,9,208
"Wheat_2_AL",1,9,9,225
"Wheat_2_AL",1,9,9,229
"Wheat_2_AL",1,9,9,236
"Wheat_2_AL",1,9,9,239
"Wheat_2_AL",1,9,9,256
"Wheat_2_AL",1,9,9,275
"Wheat_2_AL",1,9,9,276
"Wheat_2_AL",1,9,9,301
"Wheat_2_AL",1,9,9,318
"Wheat_2_AL",1,9,9,325
"Wheat_2_AL",1,9,9,336
"Wheat_2_AL",1,9,9,366
"Wheat_2_AL",1,9,9,377
"Wheat_2_AL",1,9,9,381
"Wheat_2_AL",1,9,9,384
"Wheat_2_AL",1,9,9,388
"Wheat_2_AL",1,9,9,405
"Wheat_2_AL",1,9,9,419
"Wheat_2_AL",1,9,9,434
"Wheat_2_AL",1,9,9,438
"Wheat_2_AL",1,9,9,441
"Wheat_2_AL",1,9,9,448
"Wheat_2_AL",1,9,9,450
"Wheat_2_AL",1,9,9,459
"Wheat_2_AL",1,9,9,461
"Wheat_2_AL",1,9,9,477
"Wheat_2_AL",1,9,9,483
"Wheat_2_AL",1,9,9,484
"Wheat_2_AL",1,9,9,498
"Wheat_2_AL",1,9,9,506
"Wheat_2_AL",1,9,9,538
"Wheat_2_AL",1,9,9,562
"Wheat_2_AL",1,9,9,566
"Wheat_2_AL",1,9,9,573
"Wheat_2_AL",1,9,9,574
"Wheat_2_AL",1,9,9,595
"Wheat_2_AL",1,9,9,597
"Wheat_2_AL",1,9,9,627
"Wheat_2_AL",1,9,9,628
"Wheat_2_AL",1,9,9,643
"Wheat_2_AL",1,9,9,660
"Wheat_2_AL",1,9,9,666
"Wheat_2_AL",1,9,9,673
"Wheat_2_AL",1,9,9,710
"Wheat_2_AL",1,9,9,732
"Wheat_2_AL",1,9,9,739
"Wheat_2_AL",1,9,9,745
"Wheat_2_AL",1,9,9,748
"Wheat_2_AL",1,9,9,759
"Wheat_2_AL",1,9,9,768
"Wheat_2_AL",1,9,9,796
"Wheat_2_AL",1,9,9,804
"Wheat_2_AL",1,9,9,807
"Wheat_2_AL",1,9,9,811
"Wheat_2_AL",1,9,9,813
"Wheat_2_AL",1,9,9,816
"Wheat_2_AL",1,9,9,831
"Wheat_2_AL",1,9,9,834
"Wheat_2_AL",1,9,9,836
"Wheat_2_AL",1,9,9,837
"Wheat_2_AL",1,9,9,851
"Wheat_2_AL",1,9,9,852
"Wheat_2_AL",1,9,9,853
"Wheat_2_AL",1,9,9,854
"Wheat_2_AL",1,9,9,855
"Wheat_2_AL",1,9,9,865
"Wheat_2_AL",1,9,9,878
"Wheat_2_AL",1,9,9,884
"Wheat_2_AL",1,9,9,895
"Wheat_2_AL",1,9,9,901
"Wheat_2_AL",1,9,9,903
"Wheat_2_AL",1,9,9,908
"Wheat_2_AL",1,9,9,914
"Wheat_2_AL",1,9,9,922
"Wheat_2_AL",1,9,9,923
"Wheat_2_AL",1,9,9,935
"Wheat_2_AL",1,9,9,939
"Wheat_2_AL",1,9,9,945
"Wheat_2_AL",1,9,9,950
"Wheat_2_AL",1,9,9,967
"Wheat_2_AL",1,9,9,982
"Wheat_2_AL",1,9,9,983
"Wheat_2_AL",1,9,9,996
"Wheat_2_AL",1,9,9,1001
"Wheat_2_AL",1,9,9,1033
"Wheat_2_AL",1,9,9,1046
"Wheat_2_AL",1,9,9,1051
"Wheat_2_AL",1,9,9,1052
"Wheat_2_AL",1,9,9,1054
"Wheat_2_AL",1,9,9,1064
"Wheat_2_AL",1,9,9,1076
"Wheat_2_AL",1,9,9,1083
"Wheat_2_AL",1,9,9,1084
"Wheat_2_AL",1,9,9,1132
"Wheat_2_AL",1,9,9,1136
"Wheat_2_AL",1,9,9,1141
"Wheat_2_AL",1,9,9,1142
"Wheat_2_AL",1,9,9,1161
"Wheat_2_AL",1,9,9,1211
"Wheat_2_AL",1,9,9,1218
"Wheat_2_AL",1,9,9,1238
"Wheat_2_AL",1,9,9,1250
"Wheat_2_AL",1,9,9,1261
"Wheat_2_AL",1,9,9,1296
"Wheat_2_AL",1,9,9,1298
"Wheat_2_AL",1,9,9,1300
"Wheat_2_AL",1,9,9,1306
"Wheat_2_AL",1,9,9,1307
"Wheat_2_AL",1,9,9,1314
"Wheat_2_AL",1,9,9,1321
"Wheat_2_AL",1,9,9,1324
"Wheat_2_AL",1,9,9,1326
"Wheat_2_AL",1,9,9,1328
"Wheat_2_AL",1,9,9,1332
"Wheat_2_AL",1,9,9,1342
"Wheat_2_AL",1,9,9,1346
"Wheat_2_AL",1,9,9,1351
"Wheat_2_AL",1,9,9,1355
"Wheat_2_AL",1,9,9,1386
"Wheat_2_AL",1,10,10,2
"Wheat_2_AL",1,10,10,6
"Wheat_2_AL",1,10,10,9
"Wheat_2_AL",1,10,10,11
"Wheat_2_AL",1,10,10,14
"Wheat_2_AL",1,10,10,15
"Wheat_2_AL",1,10,10,23
"Wheat_2_AL",1,10,10,30
"Wheat_2_AL",1,10,10,34
"Wheat_2_AL",1,10,10,37
"Wheat_2_AL",1,10,10,49
"Wheat_2_AL",1,10,10,53
"Wheat_2_AL",1,10,10,57
"Wheat_2_AL",1,10,10,58
"Wheat_2_AL",1,10,10,68
"Wheat_2_AL",1,10,10,75
"Wheat_2_AL",1,10,10,77
"Wheat_2_AL",1,10,10,111
"Wheat_2_AL",1,10,10,133
"Wheat_2_AL",1,10,10,138
"Wheat_2_AL",1,10,10,150
"Wheat_2_AL",1,10,10,166
"Wheat_2_AL",1,10,10,168
"Wheat_2_AL",1,10,10,174
"Wheat_2_AL",1,10,10,178
"Wheat_2_AL",1,10,10,181
"Wheat_2_AL",1,10,10,192
"Wheat_2_AL",1,10,10,213
"Wheat_2_AL",1,10,10,223
"Wheat_2_AL",1,10,10,224
"Wheat_2_AL",1,10,10,234
"Wheat_2_AL",1,10,10,235
"Wheat_2_AL",1,10,10,243
"Wheat_2_AL",1,10,10,247
"Wheat_2_AL",1,10,10,249
"Wheat_2_AL",1,10,10,262
"Wheat_2_AL",1,10,10,286
"Wheat_2_AL",1,10,10,288
"Wheat_2_AL",1,10,10,312
"Wheat_2_AL",1,10,10,322
"Wheat_2_AL",1,10,10,330
"Wheat_2_AL",1,10,10,359
"Wheat_2_AL",1,10,10,361
"Wheat_2_AL",1,10,10,370
"Wheat_2_AL",1,10,10,386
"Wheat_2_AL",1,10,10,389
"Wheat_2_AL",1,10,10,395
"Wheat_2_AL",1,10,10,401
"Wheat_2_AL",1,10,10,426
"Wheat_2_AL",1,10,10,432
"Wheat_2_AL",1,10,10,436
"Wheat_2_AL",1,10,10,452
"Wheat_2_AL",1,10,10,456
"Wheat_2_AL",1,10,10,467
"Wheat_2_AL",1,10,10,485
"Wheat_2_AL",1,10,10,486
